,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15
8531,415000.0,3,2.5,1980.0,2,0,0,7,1980,0,2003,0,2000,4394
8532,350000.0,1,1.0,900.0,1,0,0,6,900,0,1947,0,1830,6380
8533,395000.0,1,1.0,900.0,1,0,0,6,900,0,1947,0,1830,6380
8534,898000.0,2,1.75,1490.0,1,0,0,7,1490,0,1963,0,2280,9869
8535,480000.0,3,2.5,2980.0,2,0,0,8,2980,0,2006,0,3010,5267
8536,1240000.0,3,2.5,2660.0,3,0,3,9,1870,790,2007,0,1640,1369
8537,599000.0,4,2.5,2790.0,2,0,0,8,2790,0,1989,0,1590,217800
8538,770000.0,4,3.0,2800.0,2,0,0,9,2800,0,1999,0,2780,8165
8539,1208000.0,3,2.25,1590.0,2,0,0,8,1590,0,1980,0,2470,12005
8540,1590000.0,4,2.25,3240.0,1,0,0,9,2080,1160,1953,0,2300,12150
8541,880000.0,3,2.0,2130.0,1,0,0,8,2130,0,1989,0,2860,43560
8542,332000.0,3,2.0,1510.0,1,0,0,6,1510,0,1942,2014,1050,7620
8543,445000.0,3,1.75,1750.0,1,0,0,7,1750,0,1966,0,1810,7590
8544,849000.0,4,2.75,4010.0,2,0,0,10,4010,0,2004,0,2451,209523
8545,752000.0,4,1.5,1650.0,1,0,0,7,1650,0,1903,0,1670,2970
8547,420000.0,3,1.0,1320.0,1,0,0,7,1320,0,1955,0,1480,5250
8548,330000.0,4,2.5,2310.0,2,0,0,8,2310,0,1997,0,1850,6181
8549,409000.0,3,1.75,1440.0,1,0,0,8,1440,0,1972,0,1990,8812
8550,350000.0,5,1.75,2330.0,1,0,0,7,1180,1150,1968,0,1690,10010
8551,570000.0,4,2.5,2430.0,1,0,0,8,2430,0,1994,0,2200,46924
8552,315000.0,3,1.0,1390.0,1,0,0,7,1390,0,1982,0,1320,7090
8553,224000.0,2,1.0,1150.0,1,0,0,6,1060,90,1930,2013,1350,15000
8554,293550.0,4,1.75,2120.0,1,0,0,7,1370,750,1965,0,1730,11337
8555,350000.0,4,2.75,2300.0,1,0,0,6,1340,960,1966,0,1260,3175
8556,1108000.0,4,2.5,3320.0,2,0,3,10,3320,0,1988,0,2870,11779
8557,442500.0,4,2.5,2400.0,2,0,0,7,2400,0,1997,0,2350,8310
8558,616500.0,3,2.5,3580.0,1,0,0,9,3240,340,1992,0,3240,123275
8559,506400.0,3,2.5,2100.0,1,0,0,8,1700,400,1989,0,2430,8809
8560,324000.0,3,2.25,1550.0,2,0,0,7,1550,0,2001,0,1620,4621
8561,169000.0,3,1.5,1570.0,1,0,0,6,1570,0,1931,0,1400,6450
8562,595000.0,3,2.0,1480.0,1,0,0,7,750,730,1928,0,1250,4000
8563,299900.0,3,2.5,2720.0,2,0,0,7,2720,0,2002,0,2760,6537
8564,332000.0,3,2.25,2270.0,1,0,0,7,1380,890,1977,0,2150,7455
8565,432000.0,4,1.75,2410.0,1,0,0,7,1600,810,1978,0,1850,8400
8566,510000.0,4,2.75,2730.0,1,0,2,9,1740,990,1996,0,3050,10454
8567,270000.0,3,2.5,1540.0,2,0,0,7,1540,0,1986,0,1720,7200
8568,750000.0,5,2.5,3120.0,2,0,4,11,3120,0,1986,0,3390,17003
8569,509250.0,2,1.5,1480.0,1,0,0,7,930,550,1914,2007,1000,3780
8570,189000.0,3,1.0,860.0,1,0,0,6,860,0,1969,0,1010,5200
8571,726500.0,4,2.5,2180.0,2,0,0,8,2180,0,1999,0,1710,4550
8572,287000.0,3,2.0,1300.0,1,0,0,7,1300,0,1933,0,1480,9670
8573,679000.0,4,3.5,3420.0,2,0,0,9,3420,0,2004,0,3580,49223
8574,316000.0,3,2.25,2130.0,1,0,0,8,1570,560,1987,0,2130,9477
8575,498000.0,4,2.5,2300.0,2,0,0,8,2300,0,1992,0,2640,21886
8576,448000.0,4,1.75,2560.0,1,0,0,7,1480,1080,1979,0,2320,8450
8577,535000.0,2,1.0,1040.0,1,0,0,7,1040,0,1951,0,2080,7020
8578,560000.0,4,3.0,3080.0,2,0,1,10,3080,0,1990,0,3200,9375
8579,437850.0,4,2.25,2670.0,1,0,0,8,1610,1060,1975,0,2470,10290
8580,435000.0,4,2.75,3270.0,2,0,0,8,2720,550,1983,0,2780,36036
8581,510000.0,4,2.5,2610.0,2,0,0,8,2610,0,1998,0,2320,8031
8582,520000.0,3,2.5,2460.0,2,0,0,8,2460,0,1980,0,2770,21407
8583,509000.0,2,1.5,1930.0,2,0,0,8,1930,0,1989,0,1840,3576
8584,575000.0,3,1.0,1220.0,1,0,0,6,1220,0,1905,0,1490,2467
8585,365000.0,4,2.5,2030.0,1,0,0,7,1330,700,1969,0,1980,7560
8586,795000.0,3,2.0,2420.0,1,0,1,9,1500,920,1979,0,2955,17859
8587,285000.0,3,2.5,1870.0,2,0,0,7,1870,0,2005,0,2190,4060
8588,955000.0,3,2.25,3020.0,2,0,0,10,2720,300,1969,0,3910,43560
8589,775000.0,4,2.5,2880.0,2,0,4,8,2050,830,1955,1987,2880,7440
8590,400000.0,4,3.0,1810.0,2,0,0,7,1810,0,1997,0,1670,5161
8591,570000.0,4,2.5,2590.0,2,0,0,9,2590,0,1991,0,2660,8717
8592,955990.0,5,3.25,3830.0,2,0,0,9,3830,0,2014,0,3950,6723
8593,1150000.0,3,2.25,3250.0,1,0,0,10,2260,990,2006,0,2770,21512
8594,459950.0,4,2.0,2760.0,1,0,0,9,2120,640,1979,0,2550,13144
8595,245000.0,2,1.75,1220.0,1,0,0,6,1220,0,1942,0,1100,8382
8596,281000.0,3,1.5,1280.0,3,0,0,7,1280,0,2003,0,1420,1422
8597,205000.0,3,0.75,770.0,1,0,0,4,770,0,1942,0,950,10500
8598,290000.0,3,1.75,1520.0,1,0,0,7,1520,0,1968,0,1580,18618
8599,635000.0,4,2.5,2080.0,1,0,0,8,2080,0,1954,0,1390,7928
8600,310000.0,1,1.0,570.0,1,0,0,5,570,0,1918,0,1530,6000
8601,470000.0,4,2.0,1500.0,1,0,0,7,830,670,1906,0,1560,3706
8602,600000.0,2,2.5,2510.0,2,0,0,10,2510,0,1990,0,3080,13594
8603,279000.0,4,2.0,1980.0,1,0,0,7,1980,0,1969,2003,1520,10125
8604,538500.0,3,3.5,2500.0,2,0,0,8,2500,0,2000,0,2420,4205
8605,594950.0,4,2.5,2720.0,2,0,0,9,2720,0,1989,0,2720,10759
8606,533050.0,2,1.0,910.0,1,0,0,5,910,0,1953,0,2050,48351
8607,510000.0,3,1.75,1480.0,1,0,0,7,1480,0,1974,0,2040,7810
8608,360000.0,4,2.25,2470.0,1,0,0,7,1270,1200,1974,0,1900,7350
8609,435000.0,2,1.0,1650.0,1,0,0,7,1090,560,1960,0,1300,6947
8610,559000.0,3,1.75,1700.0,1,0,0,8,1700,0,1967,0,1880,6000
8611,645000.0,2,1.5,1995.0,1,0,1,8,1995,0,1991,0,2142,29375
8612,340000.0,2,1.0,1280.0,1,0,0,6,640,640,1919,0,1630,15884
8613,565000.0,4,2.5,2980.0,2,0,0,9,2980,0,2001,0,2920,7700
8614,575700.0,3,1.75,1730.0,1,0,0,7,1480,250,1941,0,1730,6131
8615,1010000.0,3,3.25,2420.0,2,0,2,10,1840,580,2006,0,1840,2890
8616,540500.0,3,2.0,2800.0,1,0,0,8,2320,480,1996,0,2200,72055
8617,265000.0,5,4.0,1400.0,1,0,0,7,900,500,1954,0,1220,8832
8618,699950.0,4,2.0,2070.0,1,0,1,7,1180,890,1941,0,2390,7830
8619,355000.0,1,1.75,750.0,1,0,0,4,550,200,1946,0,2020,23958
8620,381000.0,3,1.5,1460.0,1,0,0,7,1460,0,1954,0,1470,11407
8621,564000.0,5,2.25,2140.0,1,0,2,8,1220,920,1962,0,1720,6670
8622,114975.0,2,1.0,740.0,1,0,0,6,740,0,1942,0,980,6957
8623,325000.0,1,0.75,410.0,1,0,0,4,410,0,1953,0,1190,8636
8624,299990.0,2,1.0,1570.0,1,0,3,7,1570,0,1953,0,1660,46119
8625,751000.0,5,2.75,2860.0,2,0,0,9,2860,0,2006,0,3150,6442
8626,425000.0,3,2.25,1400.0,2,0,0,8,1400,0,1984,0,1800,8140
8627,665000.0,3,1.75,2700.0,1,0,2,8,1560,1140,1947,0,3010,5000
8628,833450.0,5,4.0,4460.0,2,0,4,9,3330,1130,1996,0,2670,115434
8629,575000.0,7,1.5,2670.0,1,0,0,8,2320,350,1948,0,2030,9000
8630,190000.0,3,1.75,1520.0,1,0,0,7,1520,0,1967,0,1590,10183
8631,314950.0,3,1.75,1520.0,1,0,0,7,1520,0,1967,0,1590,10183
8632,601150.0,2,2.0,1660.0,1,0,0,7,1120,540,1906,0,1260,5160
8633,315000.0,2,1.0,860.0,1,0,0,7,860,0,1948,0,1200,8308
8634,545000.0,2,1.5,2340.0,1,0,0,7,1280,1060,1954,0,1490,8100
8635,565000.0,4,2.25,2110.0,2,0,0,8,2110,0,1979,0,2220,8252
8636,175000.0,3,1.0,1010.0,1,0,0,7,1010,0,1954,0,1440,10994
8637,530000.0,3,2.0,2330.0,2,0,0,8,2330,0,1987,0,2030,20037
8639,430000.0,3,1.75,1610.0,1,0,0,8,1310,300,1960,0,2210,7700
8640,225000.0,3,1.75,1460.0,1,0,0,7,1460,0,1981,0,1220,7803
8641,312000.0,5,4.0,2900.0,2,0,0,7,1950,950,1937,0,1360,8000
8642,380000.0,3,1.0,1260.0,1,0,0,7,1260,0,1951,0,1760,7606
8643,222200.0,2,1.0,1210.0,1,0,0,7,1210,0,1953,0,1620,10959
8644,1438890.0,5,3.5,3420.0,2,0,0,10,3420,0,2006,0,1900,8000
8645,329950.0,4,2.5,2120.0,2,0,0,7,2120,0,2002,0,2370,5506
8646,995000.0,3,2.5,2460.0,1,0,0,10,2460,0,1992,0,2410,5250
8647,929950.0,3,3.5,3790.0,2,0,0,11,3790,0,1993,0,3620,10989
8648,692000.0,4,2.5,2350.0,1,0,0,10,2350,0,1987,0,2700,10441
8649,402000.0,2,1.0,620.0,1,0,0,6,620,0,1911,0,1290,2475
8650,510000.0,3,1.75,1920.0,1,0,0,7,1340,580,1962,0,2540,58806
8651,249000.0,3,1.0,1050.0,1,0,0,7,1050,0,1959,0,1050,8498
8652,244900.0,3,1.5,1360.0,1,0,0,7,1360,0,1966,0,1360,9750
8653,289900.0,3,1.0,1180.0,1,0,0,6,1180,0,1944,0,1180,7068
8654,552500.0,4,1.0,1560.0,1,0,0,7,1170,390,1939,0,1570,7980
8655,760000.0,4,2.5,3300.0,2,0,0,8,3300,0,1984,0,3030,144696
8656,440000.0,2,2.75,1100.0,2,0,0,7,750,350,2006,0,2090,4125
8657,286000.0,3,1.75,1770.0,1,0,0,7,1090,680,1954,0,1520,21141
8658,260000.0,3,1.0,1200.0,1,0,0,6,800,400,1950,0,940,4440
8659,355000.0,2,2.25,1330.0,2,0,0,8,1330,0,1985,0,1390,10310
8660,318000.0,3,1.75,1570.0,1,0,0,8,1570,0,1959,0,2120,13243
8661,255000.0,2,1.0,1610.0,1,0,0,7,1610,0,1952,0,2100,28400
8662,139000.0,3,1.0,1100.0,1,0,0,7,1100,0,1978,0,1530,18694
8663,485000.0,4,2.25,1810.0,2,0,0,7,1810,0,1976,0,1460,7274
8665,588000.0,3,1.5,1780.0,1,0,0,8,1780,0,1916,0,1380,3333
8666,975000.0,3,2.5,3050.0,1,0,0,8,1950,1100,1950,0,1890,5814
8667,402000.0,3,2.0,1540.0,2,0,0,8,1540,0,2005,0,1540,1827
8668,245000.0,3,1.0,1380.0,1,0,0,7,1380,0,1959,0,1200,6250
8669,445000.0,3,1.75,1890.0,1,0,3,8,1890,0,1976,0,1890,40180
8670,195000.0,3,1.75,1570.0,1,0,0,7,1570,0,1991,0,1650,8844
8671,385000.0,5,2.0,2540.0,1,0,0,7,1480,1060,1962,0,2000,12000
8672,450000.0,3,1.5,1520.0,1,0,0,7,1000,520,1955,0,1520,9830
8673,1090000.0,4,2.5,2780.0,2,0,0,9,2780,0,2004,0,1160,6837
8674,396675.0,2,1.0,1730.0,2,0,0,6,1730,0,1945,0,1180,6250
8675,242000.0,5,2.25,2340.0,1,0,0,7,1170,1170,1951,0,1650,10125
8676,380000.0,3,1.75,1300.0,1,0,0,6,1300,0,1943,0,1300,11596
8677,496000.0,2,1.0,1420.0,2,0,0,7,1420,0,1941,1973,1810,4635
8678,399950.0,3,2.5,1470.0,2,0,0,7,1470,0,1980,0,1400,4441
8679,895000.0,4,2.5,2850.0,2,0,0,9,2850,0,1998,0,2440,7072
8680,690000.0,3,2.0,2360.0,2,0,3,8,1560,800,1926,1989,2000,6149
8681,270000.0,3,1.5,1610.0,2,0,0,7,1610,0,1927,0,1610,9107
8682,349900.0,3,2.0,2420.0,1,0,0,7,1210,1210,1949,0,2650,88426
8683,454280.0,3,2.5,1470.0,2,0,0,8,1170,300,2004,0,1470,1583
8684,390000.0,3,2.5,1410.0,1,0,0,6,1410,0,1992,0,1410,12474
8685,275000.0,3,1.75,1840.0,1,0,0,8,1840,0,1983,0,2170,7992
8686,300000.0,4,2.5,2450.0,2,0,0,8,2450,0,1990,0,2410,8775
8687,700000.0,3,1.75,1500.0,1,0,0,7,850,650,1940,0,1700,6000
8688,520000.0,3,1.75,2080.0,1,0,0,7,1280,800,1950,0,1680,6270
8689,715000.0,3,2.5,2770.0,2,0,0,9,2770,0,1987,0,3010,35435
8690,404000.0,3,2.5,2370.0,2,0,0,8,2370,0,2006,0,2370,4348
8691,490500.0,3,2.0,3000.0,2,0,0,7,1970,1030,1998,0,2280,14025
8692,1485000.0,6,2.75,4430.0,2,0,3,10,2680,1750,1964,2015,3530,7314
8693,557800.0,4,1.75,1550.0,1,0,0,7,1550,0,1944,0,1550,6000
8694,571000.0,4,2.25,2290.0,1,0,2,8,1550,740,1959,0,2320,9900
8695,410000.0,4,2.5,2560.0,2,0,0,9,2560,0,2006,0,3010,4916
8696,225000.0,3,1.5,1240.0,1,0,0,7,1240,0,1971,0,1670,5589
8697,700000.0,4,2.5,2590.0,2,0,0,9,2590,0,2004,0,2660,5238
8698,500000.0,3,1.0,1370.0,1,0,0,7,1370,0,1905,1985,1590,4500
8699,536500.0,2,2.0,1360.0,1,0,0,7,680,680,1925,0,1440,5000
8700,330000.0,3,2.5,2060.0,1,0,0,8,1600,460,1980,0,2050,21255
8701,249950.0,3,1.75,1120.0,1,0,0,7,1120,0,1976,0,1710,8470
8702,249000.0,4,1.75,1630.0,1,0,0,7,1630,0,1943,0,1390,8410
8703,249000.0,3,1.75,1590.0,1,0,0,6,1590,0,1909,0,1110,6000
8704,780000.0,4,1.75,2480.0,1,0,0,7,1390,1090,1950,0,2440,9195
8705,1200000.0,4,2.5,2700.0,2,0,0,9,2700,0,2004,0,1810,4500
8706,434500.0,3,1.75,1930.0,1,0,0,7,1110,820,1975,0,1870,7877
8707,590000.0,4,2.0,2490.0,1,0,0,8,2490,0,2002,0,1910,129373
8708,417200.0,2,1.0,1000.0,1,0,0,6,1000,0,1910,0,1490,5000
8709,649990.0,4,2.25,2130.0,2,0,0,9,2130,0,1976,0,2590,11900
8710,506000.0,2,1.0,1060.0,1,0,0,7,960,100,1926,0,1570,3741
8711,348000.0,3,2.5,1730.0,2,0,0,7,1730,0,1999,0,1730,5523
8712,301000.0,4,2.5,2810.0,2,0,0,9,2810,0,1998,0,2810,6180
8713,427550.0,2,1.0,880.0,1,0,0,7,880,0,1940,0,1150,4000
8714,361000.0,3,1.0,1040.0,1,0,0,7,1040,0,1951,0,1880,11407
8715,460000.0,2,2.5,1830.0,1,0,0,7,930,900,1946,0,1260,6960
8716,958000.0,4,3.5,1800.0,2,0,2,8,1800,0,1984,2011,1700,4736
8717,445000.0,5,1.75,2460.0,1,0,0,7,1340,1120,1911,0,1410,4800
8718,373000.0,3,2.5,1670.0,2,0,0,7,1670,0,1999,0,1510,3770
8719,525000.0,4,2.25,2660.0,1,0,0,8,1750,910,1977,0,1890,8250
8720,364988.0,3,2.5,2850.0,2,0,0,9,2850,0,1997,0,2850,9435
8721,324000.0,2,1.0,820.0,1,0,0,7,820,0,1941,0,1410,8370
8722,625000.0,4,3.0,2350.0,1,0,0,8,1490,860,1960,0,2020,5627
8723,237500.0,3,1.75,1480.0,1,0,0,7,1480,0,1980,0,1130,7553
8724,429300.0,6,2.25,2930.0,1,0,0,8,1730,1200,1965,0,1730,8550
8725,155000.0,3,1.0,1250.0,1,0,0,7,1030,220,1949,0,1130,6250
8726,614000.0,4,2.75,2760.0,1,0,2,8,1780,980,1940,0,2720,8160
8727,650000.0,3,2.5,2380.0,2,0,0,9,2380,0,2014,0,2590,4382
8728,625000.0,3,2.0,1730.0,1,0,0,7,1730,0,1986,0,2470,13594
8729,587100.0,3,2.25,1670.0,1,0,0,8,1670,0,1961,0,2130,7035
8730,380000.0,4,2.5,2150.0,2,0,0,8,2150,0,1991,0,2410,42193
8731,479500.0,2,1.0,930.0,1,0,0,6,730,200,1917,0,1970,5760
8732,382888.0,1,1.0,620.0,1,0,0,6,620,0,1900,0,980,3570
8733,540000.0,4,4.25,1960.0,2,0,0,7,1960,0,1940,2003,1920,5750
8734,691000.0,4,2.75,2550.0,1,0,0,8,1700,850,1972,0,2550,9534
8735,760500.0,3,2.0,1990.0,1,0,0,7,1130,860,1912,0,1710,4000
8736,685000.0,4,2.5,3550.0,2,0,0,9,3550,0,2006,0,3550,8583
8737,199129.0,3,1.0,860.0,1,0,0,6,860,0,1955,0,1290,18287
8738,335000.0,3,3.0,2031.0,2,0,0,9,2031,0,1988,0,2390,7700
8739,305100.0,3,2.0,1590.0,1,0,0,8,1590,0,1974,0,2780,23789
8740,830000.0,4,2.25,3010.0,1,0,0,9,3010,0,1959,0,2480,10143
8741,810000.0,3,2.5,2610.0,2,0,0,10,2610,0,1993,0,3140,10008
8742,500000.0,3,2.25,1440.0,1,0,0,8,1180,260,1988,0,1440,13963
8743,490000.0,3,1.75,1920.0,1,0,2,7,960,960,1947,0,1190,5405
8744,490000.0,2,1.75,1670.0,2,0,0,7,1670,0,1912,0,1340,2875
8745,272000.0,4,1.75,1390.0,1,0,0,7,1030,360,1960,0,1800,11960
8746,280000.0,3,2.25,2140.0,2,0,0,7,2140,0,1979,0,1890,7455
8747,233000.0,3,1.0,1250.0,1,0,0,7,1250,0,1955,0,1490,6180
8748,275000.0,3,1.0,1080.0,1,0,0,7,1080,0,1952,0,1200,7210
8749,375000.0,3,3.25,2760.0,2,0,2,9,2110,650,1991,0,2030,7725
8750,445000.0,3,2.75,2180.0,2,0,0,8,2180,0,2004,0,2190,3963
8751,437500.0,3,2.5,1260.0,3,0,0,8,1260,0,2002,0,1360,1250
8752,426250.0,4,1.0,1610.0,1,0,0,7,1510,100,1905,0,1430,6000
8753,358000.0,3,1.5,2450.0,1,0,0,7,2450,0,1967,0,1560,11700
8754,1175000.0,4,3.5,4150.0,2,0,0,11,4150,0,2003,0,3330,60137
8755,305000.0,2,1.0,960.0,1,0,0,5,960,0,1939,0,1620,6000
8756,415000.0,2,1.75,1340.0,1,0,0,8,1340,0,2004,0,1350,4236
8758,733000.0,4,3.5,3080.0,2,0,0,9,3080,0,2003,0,2950,5425
8759,411500.0,3,1.0,1130.0,1,0,0,7,1130,0,1954,0,1570,8162
8760,540000.0,3,1.75,2280.0,1,0,0,6,1760,520,1909,0,1850,9351
8761,270500.0,3,1.5,1952.0,1,0,0,7,1652,300,1960,0,1400,8712
8762,422250.0,2,1.5,1280.0,2,0,0,8,1200,80,1998,0,1390,1256
8763,655000.0,5,3.25,3690.0,2,0,0,9,3690,0,1977,0,2290,9082
8764,1200000.0,5,3.25,4610.0,2,0,3,11,3310,1300,2006,0,4042,8321
8766,460000.0,2,2.25,1230.0,2,0,0,8,1020,210,2004,0,1270,1370
8767,159075.0,4,1.5,1580.0,1,0,0,6,790,790,1944,0,1320,6499
8768,470000.0,2,1.0,1220.0,1,0,0,6,1220,0,1908,0,1580,4000
8769,235000.0,2,1.0,1020.0,1,0,0,6,1020,0,1939,0,1530,6900
8770,309950.0,2,1.5,1510.0,1,0,0,7,1510,0,1961,0,1590,9368
8771,433000.0,4,1.75,1830.0,1,0,0,7,1010,820,1966,0,1910,11100
8772,895000.0,3,2.5,2750.0,1,0,3,8,1650,1100,1967,0,2490,10000
8773,291000.0,3,1.5,1860.0,1,0,0,7,1140,720,1967,0,2170,82764
8774,835000.0,3,2.5,2720.0,2,0,0,9,2720,0,1988,0,2760,16200
8775,640000.0,2,1.0,1360.0,1,0,0,7,1200,160,1936,0,1540,4000
8776,438000.0,3,2.25,2340.0,1,0,0,8,1340,1000,1965,0,2340,13600
8777,540000.0,4,2.5,2600.0,2,0,0,8,2600,0,2005,0,2830,7620
8778,325000.0,4,2.5,2090.0,1,0,0,7,1090,1000,1993,0,1260,8404
8779,380000.0,4,1.75,2260.0,1,0,0,7,1360,900,1924,0,1410,7465
8780,510000.0,2,1.0,1390.0,1,0,0,7,930,460,1947,0,1710,6200
8781,380000.0,4,2.5,2300.0,2,0,0,8,2300,0,2004,0,2320,6035
8782,825000.0,4,2.5,2810.0,1,0,0,8,1710,1100,1973,0,2800,9800
8783,880000.0,4,3.25,4060.0,2,0,0,9,4060,0,1996,0,3100,50755
8784,1800000.0,3,3.0,2790.0,2,1,4,10,2370,420,1933,1989,3140,11949
8785,790000.0,3,1.0,1290.0,1,0,0,7,1290,0,1930,0,1630,6380
8786,287000.0,2,1.5,720.0,1,0,0,6,720,0,1942,0,790,4346
8787,509000.0,3,3.0,2130.0,1,0,0,7,1570,560,1913,0,1638,4500
8788,270000.0,3,2.25,1750.0,1,0,0,7,1350,400,1965,0,2020,9110
8789,210000.0,3,2.0,960.0,1,0,0,6,960,0,1949,0,1460,9240
8790,415000.0,3,1.0,1570.0,1,0,0,8,1570,0,1930,0,2010,8291
8791,550000.0,3,2.5,3070.0,1,0,3,9,1720,1350,1985,0,2020,18211
8792,1250000.0,4,2.5,2920.0,1,0,3,10,2030,890,1957,0,3790,5500
8793,499950.0,3,1.0,1870.0,1,0,0,7,1120,750,1955,0,1650,5750
8794,659000.0,3,1.5,1540.0,2,0,0,8,1540,0,1907,0,1590,3600
8795,265000.0,2,1.5,1440.0,2,0,0,7,1440,0,1990,0,1440,19544
8796,492000.0,4,3.75,2810.0,2,0,2,8,2070,740,1994,0,2370,11248
8797,715000.0,4,2.5,2450.0,1,0,0,8,1250,1200,1958,0,2450,8000
8798,175000.0,2,1.0,1330.0,1,0,0,6,1330,0,1925,0,1210,6926
8799,975000.0,4,3.5,3130.0,2,0,0,9,2430,700,2011,0,3200,5820
8800,306950.0,1,1.0,730.0,1,0,0,5,730,0,1945,0,1630,5667
8801,630000.0,4,2.0,2480.0,1,0,0,7,1470,1010,1916,0,1500,5750
8802,367500.0,3,1.0,1270.0,1,0,0,7,1270,0,1969,0,1780,8792
8803,699950.0,3,3.25,2230.0,1,0,1,8,1430,800,1977,0,2070,5600
8804,1000000.0,3,3.0,2880.0,2,0,0,9,2220,660,1909,1991,1910,4000
8805,285000.0,4,2.5,2434.0,2,0,0,8,2434,0,2007,0,2434,4400
8806,215000.0,2,1.5,1120.0,2,0,0,7,1000,120,2004,0,1560,1314
8807,1050000.0,4,2.5,4080.0,2,0,0,11,4080,0,2001,0,3520,11914
8808,1370000.0,4,2.75,3720.0,1,0,4,10,1960,1760,1962,0,2900,8605
8809,235000.0,3,1.0,1430.0,1,0,0,6,1010,420,1930,0,1290,10320
8810,604000.0,3,2.0,1560.0,1,0,0,7,790,770,1923,2001,1450,3893
8811,750000.0,3,1.75,1700.0,1,0,0,8,1460,240,1947,0,2010,7000
8812,800000.0,4,2.25,2510.0,1,0,0,9,2200,310,1967,0,3110,9963
8813,580000.0,5,2.0,2600.0,1,0,0,6,1400,1200,1914,0,1700,3750
8814,350000.0,1,1.0,790.0,1,0,0,6,790,0,1911,0,1070,4590
8815,353750.0,4,2.0,1710.0,2,0,0,7,1320,390,1956,0,1880,7704
8816,1100000.0,5,2.75,2660.0,1,0,4,8,1470,1190,1969,0,3280,8783
8817,465000.0,4,2.0,1470.0,1,0,0,7,1470,0,1963,0,1460,9601
8818,568000.0,3,2.0,2350.0,1,0,0,8,1780,570,1929,0,1700,5080
8819,1005000.0,5,2.0,2440.0,2,0,0,8,2440,0,1910,0,1640,3077
8820,213500.0,3,1.5,1150.0,1,0,0,7,1150,0,1961,0,1630,11571
8821,250000.0,3,2.5,1510.0,1,0,0,7,1030,480,1976,0,1490,10000
8822,357000.0,2,1.0,870.0,1,0,0,7,870,0,1942,0,930,4600
8823,425000.0,2,2.0,1280.0,2,0,0,8,1280,0,1918,0,1470,5500
8824,571000.0,3,2.5,2600.0,2,0,0,9,2600,0,1988,0,2660,7683
8825,588000.0,3,2.25,2030.0,1,0,0,7,1190,840,1977,0,1950,7350
8826,275000.0,4,1.5,1930.0,2,0,0,7,1930,0,1979,0,1580,7800
8827,565000.0,3,2.75,3210.0,2,0,1,10,3210,0,1998,0,2870,15939
8828,460000.0,3,1.75,1970.0,1,0,0,7,1370,600,1961,0,1880,9650
8829,603500.0,4,2.5,4060.0,1,0,4,9,2150,1910,1977,0,2750,10370
8830,490600.0,3,2.5,3316.0,2,0,0,9,3316,0,1986,0,3000,11447
8831,1010000.0,2,2.0,1460.0,1,0,2,6,1460,0,1900,0,2554,7834
8832,500000.0,4,2.0,2100.0,1,0,0,7,2100,0,1972,0,1720,7840
8833,249000.0,4,2.25,1830.0,2,0,0,7,1830,0,1990,0,1830,7664
8834,235000.0,3,2.0,1530.0,1,0,0,7,1530,0,1970,0,1960,7600
8835,410000.0,4,2.0,1490.0,1,0,0,6,1490,0,1942,0,2040,7200
8836,370000.0,2,1.0,860.0,1,0,0,7,860,0,1952,0,1130,6050
8837,360000.0,5,2.5,2130.0,1,0,0,7,1330,800,1968,0,1840,7592
8838,1406890.0,5,2.25,3580.0,2,0,0,9,3580,0,1966,0,3390,17000
8839,298000.0,4,2.5,2420.0,2,0,0,8,2420,0,2003,0,1880,4250
8840,485000.0,4,2.25,1900.0,1,0,0,8,1370,530,1977,0,2030,8008
8841,400000.0,3,1.75,1330.0,1,0,0,7,1330,0,1960,0,1950,10384
8842,580000.0,3,2.5,2150.0,2,0,0,8,2150,0,2003,0,2280,4253
8843,355000.0,2,2.5,1370.0,2,0,0,8,1080,290,2009,0,1340,1050
8844,650000.0,3,2.5,2430.0,2,0,0,9,2430,0,1992,0,2720,12500
8845,261490.0,4,1.0,1640.0,1,0,2,6,1220,420,1943,0,1060,7396
8846,347000.0,3,1.0,1010.0,1,0,0,7,1010,0,1968,0,1120,7200
8847,485000.0,3,1.0,1500.0,1,0,0,7,1370,130,1926,0,1500,4100
8848,601000.0,3,2.5,1740.0,2,0,0,9,1180,560,2012,0,1740,1625
8849,380000.0,3,3.25,2090.0,1,0,0,8,1510,580,1989,0,2690,40820
8850,565000.0,3,3.0,1850.0,2,0,0,9,1850,0,1976,0,2390,12474
8851,750000.0,3,2.5,2790.0,2,0,0,9,2790,0,1993,0,2900,34589
8852,291000.0,3,2.25,1480.0,1,0,0,7,1190,290,1975,0,1830,7200
8853,560000.0,3,2.5,2280.0,2,0,0,9,2280,0,1987,0,2330,8844
8854,725000.0,4,2.25,3180.0,2,0,0,10,3180,0,1984,0,2840,10739
8855,539000.0,3,2.0,2350.0,1,0,0,7,2350,0,1993,0,2300,209088
8856,470000.0,5,3.25,3910.0,2,0,0,9,2710,1200,2000,0,2650,7077
8857,264950.0,2,1.0,770.0,1,0,0,6,770,0,1947,0,1060,7453
8858,200000.0,4,1.5,1780.0,2,0,0,6,1080,700,1900,1996,1750,9147
